"","uid","domainID","siteID","namedLocation","collectDate","parentSampleID","waterSampleID","waterSampleCode","sdgFieldDataQF","publicationDate","release","date_time","time"
"656","fe6d1138-414a-4b8d-8884-a86e64224569","D09","PRLA","PRLA.AOS.buoy.c0",2021-05-04 15:22:00,"PRLA.C0.20210504","PRLA.C0.20210504.3",NA,NA,"20221129T224727Z","RELEASE-2023",2021-05-04 10:22:00,2023-04-17 10:22:00
"657","3c717e98-c53f-4f97-a519-13e75ab2b6d4","D09","PRLA","PRLA.AOS.buoy.c0",2021-05-04 15:22:00,"PRLA.C0.20210504","PRLA.C0.20210504",NA,NA,"20221129T224727Z","RELEASE-2023",2021-05-04 10:22:00,2023-04-17 10:22:00
"658","778832d8-8faa-4942-aedd-023ded7e62f1","D09","PRLA","PRLA.AOS.buoy.c1",2021-06-01 15:30:00,"PRLA.C1.20210601","PRLA.C1.20210601",NA,NA,"20221129T220925Z","RELEASE-2023",2021-06-01 10:30:00,2023-04-17 10:30:00
"659","7bfdf69c-d6c4-4109-9c56-a2372510b854","D09","PRLA","PRLA.AOS.buoy.c0",2021-06-14 16:17:00,"PRLA.C0.20210614","PRLA.C0.20210614",NA,NA,"20221129T220925Z","RELEASE-2023",2021-06-14 11:17:00,2023-04-17 11:17:00
"660","a27af3cf-3301-46a6-a5bd-d393e034aabd","D09","PRLA","PRLA.AOS.buoy.c0",2021-08-03 15:38:00,"PRLA.C0.20210803","PRLA.C0.20210803",NA,NA,"20221129T205710Z","RELEASE-2023",2021-08-03 10:38:00,2023-04-17 10:38:00
"661","afd1a767-65dd-4af5-a36d-7a27ddda18d6","D09","PRLA","PRLA.AOS.buoy.c0",2021-09-07 14:59:00,"PRLA.C0.20210907","PRLA.C0.20210907.2",NA,NA,"20221130T002000Z","RELEASE-2023",2021-09-07 09:59:00,2023-04-17 09:59:00
"662","b19ffb28-86d3-41e5-ab48-79577f47b15c","D09","PRLA","PRLA.AOS.buoy.c0",2021-09-07 14:59:00,"PRLA.C0.20210907","PRLA.C0.20210907",NA,NA,"20221130T002000Z","RELEASE-2023",2021-09-07 09:59:00,2023-04-17 09:59:00
"663","c49fecb2-868e-48d0-9772-93a5fec61f3a","D09","PRLA","PRLA.AOS.buoy.c0",2021-09-07 14:59:00,"PRLA.C0.20210907","PRLA.C0.20210907.3",NA,NA,"20221130T002000Z","RELEASE-2023",2021-09-07 09:59:00,2023-04-17 09:59:00
"664","9ad2c61a-3787-4a85-813f-efeb23d1f31e","D09","PRLA","PRLA.AOS.buoy.c0",2021-10-12 13:33:00,"PRLA.C0.20211012","PRLA.C0.20211012",NA,NA,"20221129T234640Z","RELEASE-2023",2021-10-12 08:33:00,2023-04-17 08:33:00
"665","d49e5772-ed2a-44fa-910a-ab10031c2609","D09","PRLA","PRLA.AOS.buoy.c0",2021-11-02 15:04:00,"PRLA.C0.20211102","PRLA.C0.20211102",NA,NA,"20221129T223558Z","RELEASE-2023",2021-11-02 10:04:00,2023-04-17 10:04:00
"666","e4ce071e-74cd-45e6-bdc7-85da1e71a793","D09","PRLA","PRLA.AOS.buoy.c0",2021-12-14 16:20:00,"PRLA.C0.20211214","PRLA.C0.20211214",NA,NA,"20221129T214830Z","RELEASE-2023",2021-12-14 10:20:00,2023-04-17 10:20:00
"667","3117b696-b9d5-41ca-ba01-2c85a5a2c756","D09","PRLA","PRLA.AOS.buoy.c0",2022-01-04 16:53:00,"PRLA.C0.20220104","PRLA.C0.20220104",NA,NA,"20230403T211523Z","PROVISIONAL",2022-01-04 10:53:00,2023-04-17 10:53:00
"668","6da4db9d-93a0-492a-925d-4357476dffbc","D09","PRLA","PRLA.AOS.buoy.c0",2022-02-08 17:15:00,"PRLA.C0.20220208","PRLA.C0.20220208",NA,NA,"20230403T212416Z","PROVISIONAL",2022-02-08 11:15:00,2023-04-17 11:15:00
"669","78929b4a-a86d-4ee9-91b7-5f711900485f","D09","PRLA","PRLA.AOS.buoy.c0",2022-03-08 16:30:00,"PRLA.C0.20220308","PRLA.C0.20220308",NA,NA,"20230403T211132Z","PROVISIONAL",2022-03-08 10:30:00,2023-04-17 10:30:00
"670","6500e3df-7686-4dd3-9b5c-f56e6ba3a340","D09","PRLA","PRLA.AOS.buoy.c0",2022-04-26 15:29:00,"PRLA.C0.20220426","PRLA.C0.20220426",NA,NA,"20230403T213249Z","PROVISIONAL",2022-04-26 10:29:00,2023-04-17 10:29:00
"671","53221b26-1cc7-4082-afd8-b21628e1af51","D09","PRLA","PRLA.AOS.buoy.c0",2022-05-03 15:21:00,"PRLA.C0.20220503","PRLA.C0.20220503",NA,NA,"20230403T210621Z","PROVISIONAL",2022-05-03 10:21:00,2023-04-17 10:21:00
"672","bebf0f43-394b-458b-9758-137f5ef12e73","D09","PRLA","PRLA.AOS.buoy.c0",2022-06-27 14:56:00,"PRLA.C0.20220627","PRLA.C0.20220627",NA,NA,"20230403T211026Z","PROVISIONAL",2022-06-27 09:56:00,2023-04-17 09:56:00
"673","7ed1d2f3-4fdb-47e1-b03d-9ac82c760634","D09","PRLA","PRLA.AOS.buoy.c0",2022-07-12 13:28:00,"PRLA.C0.20220712","PRLA.C0.20220712",NA,NA,"20230403T211704Z","PROVISIONAL",2022-07-12 08:28:00,2023-04-17 08:28:00
"674","fb0907cb-36f5-453d-aecf-cd085477e1da","D09","PRLA","PRLA.AOS.buoy.c0",2022-07-12 13:28:00,"PRLA.C0.20220712","PRLA.C0.20220712.2",NA,NA,"20230403T211704Z","PROVISIONAL",2022-07-12 08:28:00,2023-04-17 08:28:00
"675","993073cb-6d90-4598-acec-a28ce0ab35b9","D09","PRLA","PRLA.AOS.buoy.c0",2022-07-12 13:28:00,"PRLA.C0.20220712","PRLA.C0.20220712.3",NA,NA,"20230403T211704Z","PROVISIONAL",2022-07-12 08:28:00,2023-04-17 08:28:00
"676","2ec38dcc-3dce-419c-960e-900acc23a36d","D09","PRLA","PRLA.AOS.buoy.c0",2022-08-02 14:33:00,"PRLA.C0.20220802","PRLA.C0.20220802",NA,NA,"20230403T212421Z","PROVISIONAL",2022-08-02 09:33:00,2023-04-17 09:33:00
"677","6e9ae0b4-36e1-4573-acc1-1e840ab52150","D09","PRLA","PRLA.AOS.buoy.c0",2022-09-06 14:44:00,"PRLA.C0.20220906","PRLA.C0.20220906",NA,NA,"20230403T210805Z","PROVISIONAL",2022-09-06 09:44:00,2023-04-17 09:44:00
"678","47ffd1db-c3fc-4248-be9c-e613ae770192","D09","PRLA","PRLA.AOS.buoy.c0",2022-10-18 15:41:00,"PRLA.C0.20221018","PRLA.C0.20221018",NA,NA,"20230410T162117Z","PROVISIONAL",2022-10-18 10:41:00,2023-04-17 10:41:00
"679","104b4ce5-67fb-4cda-9470-8848a371d0e6","D09","PRLA","PRLA.AOS.buoy.c0",2022-11-01 16:08:00,"PRLA.C0.20221101","PRLA.C0.20221101.3",NA,NA,"20230403T214407Z","PROVISIONAL",2022-11-01 11:08:00,2023-04-17 11:08:00
"680","c88681ff-941f-48db-bf3d-93b1b172f252","D09","PRLA","PRLA.AOS.buoy.c0",2022-11-01 16:08:00,"PRLA.C0.20221101","PRLA.C0.20221101.2",NA,NA,"20230403T214407Z","PROVISIONAL",2022-11-01 11:08:00,2023-04-17 11:08:00
"681","fb8f65dc-a688-43dd-bc5e-8f4c4d6c651b","D09","PRLA","PRLA.AOS.buoy.c0",2022-11-01 16:08:00,"PRLA.C0.20221101","PRLA.C0.20221101",NA,NA,"20230403T214407Z","PROVISIONAL",2022-11-01 11:08:00,2023-04-17 11:08:00
"682","4bad735c-a63e-496c-ac95-7bc1124d7069","D09","PRLA","PRLA.AOS.buoy.c0",2022-11-29 18:26:00,"PRLA.C0.20221129","PRLA.C0.20221129",NA,NA,"20230403T214407Z","PROVISIONAL",2022-11-29 12:26:00,2023-04-17 12:26:00
"683","e24af6a5-6de5-43ef-89e9-22f06ca89900","D09","PRLA","PRLA.AOS.buoy.c0",2023-01-03 17:12:00,"PRLA.C0.20230103","PRLA.C0.20230103",NA,NA,"20230403T212317Z","PROVISIONAL",2023-01-03 11:12:00,2023-04-17 11:12:00
"684","4b16845b-4d66-4ec9-8941-810ee6cb9cfb","D09","PRLA","PRLA.AOS.buoy.c0",2023-02-07 16:40:00,"PRLA.C0.20230207","PRLA.C0.20230207",NA,NA,"20230410T162532Z","PROVISIONAL",2023-02-07 10:40:00,2023-04-17 10:40:00
"685","a41c7f60-cee2-40e5-9ee0-7b5d4b615d8a","D18","TOOK","TOOK.AOS.littoral2",2016-09-10 17:52:00,"TOOK.OT.20160910","TOOK.OT.20160910",NA,NA,"20221122T191628Z","RELEASE-2023",2016-09-10 09:52:00,2023-04-17 09:52:00
"686","497476a2-5153-40be-9e0b-367d1a926d6b","D18","TOOK","TOOK.AOS.littoral3",2016-09-10 19:18:00,"TOOK.IN.20160910","TOOK.IN.20160910",NA,NA,"20221122T191628Z","RELEASE-2023",2016-09-10 11:18:00,2023-04-17 11:18:00
"687","a2e9549b-2952-4976-b543-cc25dce41e0e","D18","TOOK","TOOK.AOS.buoy.c0",2016-09-10 23:59:00,"TOOK.C0.20160910","TOOK.C0.20160910",NA,NA,"20221122T191628Z","RELEASE-2023",2016-09-10 15:59:00,2023-04-17 15:59:00
"688","e92c5f86-ce7a-4219-8b83-732e3408450f","D18","TOOK","TOOK.AOS.buoy.c0",2016-11-07 22:30:00,"TOOK.C0.20161107","TOOK.C0.20161107",NA,NA,"20221122T191904Z","RELEASE-2023",2016-11-07 13:30:00,2023-04-17 13:30:00
"689","a1e61ddd-98b9-4242-8f99-300b016bf7a1","D18","TOOK","TOOK.AOS.buoy.c0",2016-12-06 20:15:00,"TOOK.C0.20161206","TOOK.C0.20161206",NA,NA,"20221122T183250Z","RELEASE-2023",2016-12-06 11:15:00,2023-04-17 11:15:00
"690","2fc54158-c72d-4171-8ec9-aeeb0f06f603","D18","TOOK","TOOK.AOS.buoy.c0",2017-01-10 19:37:00,"TOOK.C0.20170110","TOOK.C0.20170110",NA,NA,"20221122T175146Z","RELEASE-2023",2017-01-10 10:37:00,2023-04-17 10:37:00
"691","15e9fc67-3b0b-4a54-92be-cdeadec53b1e","D18","TOOK","TOOK.AOS.buoy.c0",2017-02-07 12:00:00,"TOOK.C0.20170207","TOOK.C0.20170207",NA,NA,"20221122T175838Z","RELEASE-2023",2017-02-07 03:00:00,2023-04-17 03:00:00
"692","51d375ed-fb44-43d6-a255-016bac4a5716","D18","TOOK","TOOK.AOS.buoy.c0",2017-03-07 20:00:00,"TOOK.C0.20170307","TOOK.C0.20170307",NA,NA,"20221122T182615Z","RELEASE-2023",2017-03-07 11:00:00,2023-04-17 11:00:00
"693","ee5d2a72-4935-4b60-b596-011754eda3c4","D18","TOOK","TOOK.AOS.buoy.c0",2017-04-03 10:40:00,"TOOK.C0.20170403","TOOK.C0.20170403",NA,NA,"20221122T185809Z","RELEASE-2023",2017-04-03 02:40:00,2023-04-17 02:40:00
"694","db6650d8-678d-43d1-880a-d2b996d746eb","D18","TOOK","TOOK.AOS.buoy.c0",2017-04-29 16:10:00,"TOOK.C0.20170429","TOOK.C0.20170429",NA,NA,"20221122T185809Z","RELEASE-2023",2017-04-29 08:10:00,2023-04-17 08:10:00
"695","eac20835-ad5f-4b51-b36c-4b392f9d16f4","D18","TOOK","TOOK.AOS.littoral3",2017-06-06 22:48:00,"TOOK.IN.20170606","TOOK.IN.20170606",NA,NA,"20221122T193729Z","RELEASE-2023",2017-06-06 14:48:00,2023-04-17 14:48:00
"696","5494bfa8-3887-4b1b-afac-f440086e82ea","D18","TOOK","TOOK.AOS.buoy.c1",2017-06-27 18:22:00,"TOOK.C1.20170627","TOOK.C1.20170627",NA,NA,"20221122T193729Z","RELEASE-2023",2017-06-27 10:22:00,2023-04-17 10:22:00
"697","7c167f2e-017c-46cf-b1f0-12705630b5fb","D18","TOOK","TOOK.AOS.buoy.c2",2017-06-27 19:48:00,"TOOK.C2.20170627","TOOK.C2.20170627",NA,NA,"20221122T193729Z","RELEASE-2023",2017-06-27 11:48:00,2023-04-17 11:48:00
"698","2f74296b-0a2a-4c4c-9825-d372a6389be5","D18","TOOK","TOOK.AOS.littoral2",2017-06-27 21:44:00,"TOOK.OT.20170627","TOOK.OT.20170627",NA,NA,"20221122T193729Z","RELEASE-2023",2017-06-27 13:44:00,2023-04-17 13:44:00
"699","c37ee6db-9d96-4471-b96e-12bd2ef3cd22","D18","TOOK","TOOK.AOS.littoral3",2017-06-28 00:11:00,"TOOK.IN.20170627","TOOK.IN.20170627",NA,NA,"20221122T193729Z","RELEASE-2023",2017-06-27 16:11:00,2023-04-17 16:11:00
"700","6256b1e5-17c3-485d-bfd4-1686ff4a73a2","D18","TOOK","TOOK.AOS.littoral3",2017-07-04 19:48:00,"TOOK.IN.20170704","TOOK.IN.20170704",NA,NA,"20221122T174252Z","RELEASE-2023",2017-07-04 11:48:00,2023-04-17 11:48:00
"701","ea090177-7cf9-4a1b-9d68-30085239524e","D18","TOOK","TOOK.AOS.buoy.c1",2017-07-05 01:22:00,"TOOK.C1.20170704","TOOK.C1.20170704",NA,NA,"20221122T174252Z","RELEASE-2023",2017-07-04 17:22:00,2023-04-17 17:22:00
"702","b2ba57c5-81cc-42b8-9669-110c467d0f3f","D18","TOOK","TOOK.AOS.buoy.c2",2017-07-05 02:04:00,"TOOK.C2.20170704","TOOK.C2.20170704",NA,NA,"20221122T174252Z","RELEASE-2023",2017-07-04 18:04:00,2023-04-17 18:04:00
"703","fcfba756-f5a6-4f03-adb0-0b330908ca1a","D18","TOOK","TOOK.AOS.littoral2",2017-07-05 05:33:00,"TOOK.OT.20170704","TOOK.OT.20170704",NA,NA,"20221122T174252Z","RELEASE-2023",2017-07-04 21:33:00,2023-04-17 21:33:00
"704","19a8898b-94c2-4bdc-800e-7eb7e13042d5","D18","TOOK","TOOK.AOS.littoral1",2017-08-02 22:43:00,"TOOK.IN.20170802","TOOK.IN.20170802",NA,NA,"20221122T190712Z","RELEASE-2023",2017-08-02 14:43:00,2023-04-17 14:43:00
"705","fa7654e3-859f-403e-95ec-6d8661dfe2e3","D18","TOOK","TOOK.AOS.littoral2",2017-08-02 22:47:00,"TOOK.OT.20170802","TOOK.OT.20170802",NA,NA,"20221122T190712Z","RELEASE-2023",2017-08-02 14:47:00,2023-04-17 14:47:00
"706","48c1dba3-e058-4f5c-8d8d-50a99f21d508","D18","TOOK","TOOK.AOS.buoy.c1",2017-08-02 23:53:00,"TOOK.C1.20170802","TOOK.C1.20170802",NA,NA,"20221122T190712Z","RELEASE-2023",2017-08-02 15:53:00,2023-04-17 15:53:00
"707","18c51754-2c9a-4916-af36-468420605b60","D18","TOOK","TOOK.AOS.buoy.c2",2017-08-02 23:55:00,"TOOK.C2.20170802","TOOK.C2.20170802",NA,NA,"20221122T190712Z","RELEASE-2023",2017-08-02 15:55:00,2023-04-17 15:55:00
"708","67686352-d792-4764-986f-368289801b47","D18","TOOK","TOOK.AOS.buoy.c0",2017-09-06 00:00:00,"TOOK.C0.20170905","TOOK.C0.20170905",NA,NA,"20221122T184107Z","RELEASE-2023",2017-09-05 16:00:00,2023-04-17 16:00:00
"709","44d0e773-625b-47fd-bc91-e3d1e7cc4664","D18","TOOK","TOOK.AOS.littoral2",2017-09-06 00:11:00,"TOOK.OT.20170905","TOOK.OT.20170905",NA,NA,"20221122T184107Z","RELEASE-2023",2017-09-05 16:11:00,2023-04-17 16:11:00
"710","6bd028a6-2bbd-4450-995a-f08e0459b51a","D18","TOOK","TOOK.AOS.littoral3",2017-09-06 07:45:00,"TOOK.IN.20170905","TOOK.IN.20170905",NA,NA,"20221122T184107Z","RELEASE-2023",2017-09-05 23:45:00,2023-04-17 23:45:00
"711","398bb394-4bf5-43c0-9ef0-552aafb922b2","D18","TOOK","TOOK.AOS.buoy.c0",2017-11-07 19:30:00,"TOOK.C0.20171107","TOOK.C0.20171107",NA,NA,"20221122T171109Z","RELEASE-2023",2017-11-07 10:30:00,2023-04-17 10:30:00
"712","0c89bc33-46a1-4f08-bccf-fd4456b6e89d","D18","TOOK","TOOK.AOS.buoy.c0",2017-12-05 20:00:00,"TOOK.C0.20171205","TOOK.C0.20171205",NA,NA,"20221122T174523Z","RELEASE-2023",2017-12-05 11:00:00,2023-04-17 11:00:00
"713","53e47d37-5766-447d-809c-34e239c494e7","D18","TOOK","TOOK.AOS.buoy.c0",2018-01-09 20:01:00,"TOOK.C0.20180109","TOOK.C0.20180109",NA,NA,"20221128T190759Z","RELEASE-2023",2018-01-09 11:01:00,2023-04-17 11:01:00
"714","62c192b5-7e22-4acb-886d-4a34b49a855c","D18","TOOK","TOOK.AOS.buoy.c0",2018-02-13 19:20:00,"TOOK.C0.20180213","TOOK.C0.20180213",NA,NA,"20221128T190711Z","RELEASE-2023",2018-02-13 10:20:00,2023-04-17 10:20:00
"715","ce3c0b1b-55e8-475d-9824-a43321fc448a","D18","TOOK","TOOK.AOS.buoy.c0",2018-03-06 19:30:00,"TOOK.C0.20180306","TOOK.C0.20180306",NA,NA,"20221128T191800Z","RELEASE-2023",2018-03-06 10:30:00,2023-04-17 10:30:00
"716","f7210894-95d8-4a86-97b0-51d580959b66","D18","TOOK","TOOK.AOS.buoy.c0",2018-04-03 18:12:00,"TOOK.C0.20180403","TOOK.C0.20180403",NA,NA,"20221128T190933Z","RELEASE-2023",2018-04-03 10:12:00,2023-04-17 10:12:00
"717","310acfe2-2e4c-4ea1-ba6f-2f876a6f3bf7","D18","TOOK","TOOK.AOS.buoy.c0",2018-05-01 22:04:00,"TOOK.C0.20180501","TOOK.C0.20180501",NA,NA,"20221128T175824Z","RELEASE-2023",2018-05-01 14:04:00,2023-04-17 14:04:00
"718","b6d13c7d-0973-4644-a6fa-537c83e0720a","D18","TOOK","TOOK.AOS.buoy.c0",2018-06-05 19:20:00,"TOOK.C0.20180605","TOOK.C0.20180605",NA,NA,"20221128T173742Z","RELEASE-2023",2018-06-05 11:20:00,2023-04-17 11:20:00
"719","21bfe847-da90-440f-9eb2-12982bc302a0","D18","TOOK","TOOK.AOS.littoral2",2018-06-05 22:22:00,"TOOK.OT.20180605","TOOK.OT.20180605",NA,NA,"20221128T173742Z","RELEASE-2023",2018-06-05 14:22:00,2023-04-17 14:22:00
"720","f883854b-7594-4e06-93fe-3d6cc07f6ad6","D18","TOOK","TOOK.AOS.littoral3",2018-06-05 22:59:00,"TOOK.IN.20180605","TOOK.IN.20180605",NA,NA,"20221128T173742Z","RELEASE-2023",2018-06-05 14:59:00,2023-04-17 14:59:00
"721","0cf6eae6-4748-4bfd-b12c-1747839c76fa","D18","TOOK","TOOK.AOS.buoy.c1",2018-07-03 18:06:00,"TOOK.C1.20180703","TOOK.C1.20180703",NA,NA,"20221128T185546Z","RELEASE-2023",2018-07-03 10:06:00,2023-04-17 10:06:00
"722","1a3e89a2-c18a-4fb4-a5dc-db3f9ace0068","D18","TOOK","TOOK.AOS.buoy.c2",2018-07-03 18:40:00,"TOOK.C2.20180703","TOOK.C2.20180703",NA,NA,"20221128T185546Z","RELEASE-2023",2018-07-03 10:40:00,2023-04-17 10:40:00
"723","26e99d77-b825-499e-a1f1-7b35592cbf79","D18","TOOK","TOOK.AOS.littoral2",2018-07-03 19:22:00,"TOOK.OT.20180703","TOOK.OT.20180703",NA,NA,"20221128T185546Z","RELEASE-2023",2018-07-03 11:22:00,2023-04-17 11:22:00
"724","e2800a27-115d-4242-b892-25c7b6d2956f","D18","TOOK","TOOK.AOS.littoral3",2018-07-03 19:51:00,"TOOK.IN.20180703","TOOK.IN.20180703",NA,NA,"20221128T185546Z","RELEASE-2023",2018-07-03 11:51:00,2023-04-17 11:51:00
"725","19cb538c-3aa6-4353-9ca7-b24a8945dcb2","D18","TOOK","TOOK.AOS.littoral3",2018-08-07 17:55:00,"TOOK.IN.20180807","TOOK.IN.20180807",NA,NA,"20221128T172625Z","RELEASE-2023",2018-08-07 09:55:00,2023-04-17 09:55:00
"726","d4e1111e-8ac8-479e-84aa-602e37257e29","D18","TOOK","TOOK.AOS.littoral2",2018-08-07 18:20:00,"TOOK.OT.20180807","TOOK.OT.20180807",NA,NA,"20221128T172625Z","RELEASE-2023",2018-08-07 10:20:00,2023-04-17 10:20:00
"727","9903bb70-cc4e-4830-975a-e1977a3af6a7","D18","TOOK","TOOK.AOS.buoy.c1",2018-08-07 18:34:00,"TOOK.C1.20180807","TOOK.C1.20180807",NA,NA,"20221128T172625Z","RELEASE-2023",2018-08-07 10:34:00,2023-04-17 10:34:00
"728","7866226e-2531-49dd-822e-7432c9896f60","D18","TOOK","TOOK.AOS.buoy.c0",2018-09-04 18:58:00,"TOOK.C0.20180904","TOOK.C0.20180904",NA,NA,"20221128T192636Z","RELEASE-2023",2018-09-04 10:58:00,2023-04-17 10:58:00
"729","eecacb43-faa5-45ef-bdcc-d505ae499c56","D18","TOOK","TOOK.AOS.littoral2",2018-09-04 19:03:00,"TOOK.OT.20180904","TOOK.OT.20180904",NA,NA,"20221128T192636Z","RELEASE-2023",2018-09-04 11:03:00,2023-04-17 11:03:00
"730","5bd30704-91d1-4168-8ea4-87a9ffd90ecb","D18","TOOK","TOOK.AOS.littoral3",2018-09-04 19:29:00,"TOOK.IN.20180904","TOOK.IN.20180904",NA,NA,"20221128T192636Z","RELEASE-2023",2018-09-04 11:29:00,2023-04-17 11:29:00
"731","a92efdfe-1c31-4ee2-8390-16569d3b648a","D18","TOOK","TOOK.AOS.littoral3",2018-10-02 17:48:00,"TOOK.IN.20181002","TOOK.IN.20181002",NA,NA,"20221128T184449Z","RELEASE-2023",2018-10-02 09:48:00,2023-04-17 09:48:00
"732","096cb91a-9f18-47e2-b25a-e70304ae20eb","D18","TOOK","TOOK.AOS.littoral2",2018-10-02 18:14:00,"TOOK.OT.20181002","TOOK.OT.20181002",NA,NA,"20221128T184449Z","RELEASE-2023",2018-10-02 10:14:00,2023-04-17 10:14:00
"733","f25ef626-d9e6-45e5-a63a-932db96e4c06","D18","TOOK","TOOK.AOS.buoy.c0",2018-10-02 20:23:00,"TOOK.C0.20181002","TOOK.C0.20181002",NA,NA,"20221128T184449Z","RELEASE-2023",2018-10-02 12:23:00,2023-04-17 12:23:00
"734","f928b248-be27-4e79-a89b-4a9d48cb4e35","D18","TOOK","TOOK.AOS.littoral2",2018-11-06 19:27:00,"TOOK.OT.20181106","TOOK.OT.20181106",NA,NA,"20221128T181611Z","RELEASE-2023",2018-11-06 10:27:00,2023-04-17 10:27:00
"735","4d2cec9e-93ef-41b5-9dec-a255c089e5c3","D18","TOOK","TOOK.AOS.buoy.c0",2018-11-06 20:05:00,"TOOK.C0.20181106","TOOK.C0.20181106",NA,NA,"20221128T181611Z","RELEASE-2023",2018-11-06 11:05:00,2023-04-17 11:05:00
"736","60effb1a-e09b-4d35-b641-0d7649bbb1b7","D18","TOOK","TOOK.AOS.littoral3",2018-11-06 21:01:00,"TOOK.IN.20181106","TOOK.IN.20181106",NA,NA,"20221128T181611Z","RELEASE-2023",2018-11-06 12:01:00,2023-04-17 12:01:00
"737","1f805587-81a3-45a9-a474-c1820399fd58","D18","TOOK","TOOK.AOS.buoy.c0",2018-12-04 19:28:00,"TOOK.C0.20181204","TOOK.C0.20181204",NA,NA,"20221128T170723Z","RELEASE-2023",2018-12-04 10:28:00,2023-04-17 10:28:00
"738","9d7efa7b-8d56-49ac-91a7-60d7b03dd507","D18","TOOK","TOOK.AOS.buoy.c0",2019-02-05 20:58:00,"TOOK.C0.20190205","TOOK.C0.20190205",NA,NA,"20221128T184857Z","RELEASE-2023",2019-02-05 11:58:00,2023-04-17 11:58:00
"739","55547bc3-7cce-475d-9b52-7a44a0f10f67","D18","TOOK","TOOK.AOS.buoy.c0",2019-03-05 19:09:00,"TOOK.C0.20190305","TOOK.C0.20190305",NA,NA,"20221128T171603Z","RELEASE-2023",2019-03-05 10:09:00,2023-04-17 10:09:00
"740","68344e27-e054-4b16-85fa-cc7f017f9fef","D18","TOOK","TOOK.AOS.buoy.c0",2019-04-02 19:35:00,"TOOK.C0.20190402","TOOK.C0.20190402",NA,NA,"20221128T170542Z","RELEASE-2023",2019-04-02 11:35:00,2023-04-17 11:35:00
"741","97783f5f-868c-4d2c-a65d-859c275efd41","D18","TOOK","TOOK.AOS.buoy.c0",2019-05-07 19:44:00,"TOOK.C0.20190507","TOOK.C0.20190507",NA,NA,"20221128T181120Z","RELEASE-2023",2019-05-07 11:44:00,2023-04-17 11:44:00
"742","496d63e5-70ad-45d5-bea3-f8bbacbbd77c","D18","TOOK","TOOK.AOS.littoral3",2019-05-28 20:10:00,"TOOK.IN.20190528","TOOK.IN.20190528",NA,NA,"20221128T181120Z","RELEASE-2023",2019-05-28 12:10:00,2023-04-17 12:10:00
"743","8af754a4-602c-42ba-b26a-e97347c05f23","D18","TOOK","TOOK.AOS.littoral2",2019-05-29 07:30:00,"TOOK.OT.20190528","TOOK.OT.20190528",NA,NA,"20221128T181120Z","RELEASE-2023",2019-05-28 23:30:00,2023-04-17 23:30:00
"744","0f699574-9294-40f3-9ced-f690857dc1c0","D18","TOOK","TOOK.AOS.littoral3",2019-06-04 17:14:00,"TOOK.IN.20190604","TOOK.IN.20190604",NA,NA,"20221128T165627Z","RELEASE-2023",2019-06-04 09:14:00,2023-04-17 09:14:00
"745","2af594e4-bbfd-4257-82bc-cb8f92f3aaa9","D18","TOOK","TOOK.AOS.littoral2",2019-06-04 17:55:00,"TOOK.OT.20190604","TOOK.OT.20190604",NA,NA,"20221128T165627Z","RELEASE-2023",2019-06-04 09:55:00,2023-04-17 09:55:00
"746","5be6294a-c8f2-4365-89ff-6d8ad2148c3a","D18","TOOK","TOOK.AOS.buoy.c1",2019-06-04 19:00:00,"TOOK.C1.20190604","TOOK.C1.20190604",NA,NA,"20221128T165627Z","RELEASE-2023",2019-06-04 11:00:00,2023-04-17 11:00:00
"747","bd83380c-b848-415f-8425-4051cf0f56cf","D18","TOOK","TOOK.AOS.buoy.c1",2019-06-11 18:10:00,"TOOK.C1.20190611","TOOK.C1.20190611",NA,NA,"20221128T165627Z","RELEASE-2023",2019-06-11 10:10:00,2023-04-17 10:10:00
"748","9777988e-e137-4a69-8a5e-4e93de6a7efd","D18","TOOK","TOOK.AOS.littoral2",2019-06-11 18:45:00,"TOOK.OT.20190611","TOOK.OT.20190611",NA,NA,"20221128T165627Z","RELEASE-2023",2019-06-11 10:45:00,2023-04-17 10:45:00
"749","8f8b7341-6284-41b6-8587-62daf2f9aec7","D18","TOOK","TOOK.AOS.littoral3",2019-06-11 19:35:00,"TOOK.IN.20190611","TOOK.IN.20190611",NA,NA,"20221128T165627Z","RELEASE-2023",2019-06-11 11:35:00,2023-04-17 11:35:00
"750","d3bfbda0-7ee5-4f91-93f6-3162768b9269","D18","TOOK","TOOK.AOS.buoy.c1",2019-07-09 19:09:00,"TOOK.C1.20190709","TOOK.C1.20190709",NA,NA,"20221128T170222Z","RELEASE-2023",2019-07-09 11:09:00,2023-04-17 11:09:00
"751","fab8a93b-f985-4b28-b4fa-d824fc083e14","D18","TOOK","TOOK.AOS.buoy.c2",2019-07-09 19:22:00,"TOOK.C2.20190709","TOOK.C2.20190709",NA,NA,"20221128T170222Z","RELEASE-2023",2019-07-09 11:22:00,2023-04-17 11:22:00
"752","181b9b31-6467-40fc-8af3-d08114fbcb6f","D18","TOOK","TOOK.AOS.littoral2",2019-07-09 19:45:00,"TOOK.OT.20190709","TOOK.OT.20190709",NA,NA,"20221128T170222Z","RELEASE-2023",2019-07-09 11:45:00,2023-04-17 11:45:00
