"site","date","depth","temp"
"Pick",2022-06-13 19:06:00,0.25,27.826
"Pick",2022-06-13 19:16:00,0.25,27.852
"Pick",2022-06-13 19:26:00,0.25,27.835
"Pick",2022-06-13 19:36:00,0.25,27.835
"Pick",2022-06-13 19:46:00,0.25,27.818
"Pick",2022-06-13 19:56:00,0.25,27.852
"Pick",2022-06-13 20:06:00,0.25,27.877
"Pick",2022-06-13 20:16:00,0.25,27.886
"Pick",2022-06-13 20:26:00,0.25,27.92
"Pick",2022-06-13 20:36:00,0.25,27.911
"Pick",2022-06-13 20:46:00,0.25,27.928
"Pick",2022-06-13 20:56:00,0.25,27.894
"Pick",2022-06-13 21:06:00,0.25,27.903
"Pick",2022-06-13 21:16:00,0.25,27.903
"Pick",2022-06-13 21:26:00,0.25,27.886
"Pick",2022-06-13 21:36:00,0.25,27.886
"Pick",2022-06-13 21:46:00,0.25,27.928
"Pick",2022-06-13 21:56:00,0.25,27.928
"Pick",2022-06-13 22:06:00,0.25,27.92
"Pick",2022-06-13 22:16:00,0.25,27.963
"Pick",2022-06-13 22:26:00,0.25,28.022
"Pick",2022-06-13 22:36:00,0.25,28.014
"Pick",2022-06-13 22:46:00,0.25,28.031
"Pick",2022-06-13 22:56:00,0.25,28.048
"Pick",2022-06-13 23:06:00,0.25,28.022
"Pick",2022-06-13 23:16:00,0.25,28.005
"Pick",2022-06-13 23:26:00,0.25,28.039
"Pick",2022-06-13 23:36:00,0.25,28.039
"Pick",2022-06-13 23:46:00,0.25,28.048
"Pick",2022-06-13 23:56:00,0.25,28.048
"Pick",2022-06-14 00:06:00,0.25,28.048
"Pick",2022-06-14 00:16:00,0.25,28.065
"Pick",2022-06-14 00:26:00,0.25,28.022
"Pick",2022-06-14 00:36:00,0.25,28.039
"Pick",2022-06-14 00:46:00,0.25,28.073
"Pick",2022-06-14 00:56:00,0.25,28.048
"Pick",2022-06-14 01:06:00,0.25,28.014
"Pick",2022-06-14 01:16:00,0.25,27.98
"Pick",2022-06-14 01:26:00,0.25,27.997
"Pick",2022-06-14 01:36:00,0.25,28.005
"Pick",2022-06-14 01:46:00,0.25,27.988
"Pick",2022-06-14 01:56:00,0.25,27.997
"Pick",2022-06-14 02:06:00,0.25,27.988
"Pick",2022-06-14 02:16:00,0.25,28.005
"Pick",2022-06-14 02:26:00,0.25,27.997
"Pick",2022-06-14 02:36:00,0.25,28.005
"Pick",2022-06-14 02:46:00,0.25,28.005
"Pick",2022-06-14 02:56:00,0.25,27.98
